path,label
SPY_classification_2/SPY_e15d3e8365274b52a8a695c829debffb.png,1
SPY_classification_2/SPY_0eb1a4858287456b830515dae9b9d97d.png,1
SPY_classification_2/SPY_9fc422c0bed24189ae167f2ee89d067b.png,1
SPY_classification_2/SPY_0405f34a88ee4a259af6c4a06164d9c7.png,1
SPY_classification_2/SPY_9e1069cd5b9644bfadf57709ed1f4ee5.png,1
SPY_classification_2/SPY_a12b777cac96414aa52b68257547fdb1.png,1
SPY_classification_2/SPY_b5555478ca9a498481cb93742512246e.png,1
SPY_classification_2/SPY_8c4eee8e238747cb957913449ec9d4d9.png,1
SPY_classification_2/SPY_d4cea436549f41168d2eba841dbdbb2c.png,1
SPY_classification_2/SPY_cd5d51c0e436471f936bb34971875f25.png,1
SPY_classification_2/SPY_0a4d5a480fe4479da2901f89e46e850a.png,1
SPY_classification_2/SPY_05317696535147a9a89466f7ab43ce7b.png,1
SPY_classification_2/SPY_e232638f8fc34b2b92541bb126bb2dbd.png,1
SPY_classification_2/SPY_eda0e5f3d6a842c9b707602db438be41.png,1
SPY_classification_2/SPY_bb1861ce5c8947ee92b67189c1acdcd0.png,1
SPY_classification_2/SPY_7b6fb634642b40539dec14458eb7c035.png,1
SPY_classification_2/SPY_4f48f81f3a7a41b0ba478547ef21c435.png,1
SPY_classification_2/SPY_640b00a00cd14dae923198f9b358b65a.png,1
SPY_classification_2/SPY_f827324b99314ac19dccb1c13063e3c0.png,1
SPY_classification_2/SPY_ebdaffc2a398418197167a74c00cec7b.png,0
SPY_classification_2/SPY_bc61cf115dd64323ad1d60b86af6c089.png,1
SPY_classification_2/SPY_5041f95bc3d748898e6fc357639c5bda.png,0
SPY_classification_2/SPY_0cb5647b95194043957b7ad1be50fd21.png,1
SPY_classification_2/SPY_70732ce845cd4cf1a8cc6a634c703699.png,1
SPY_classification_2/SPY_40cdd75a21124f1b820f212d15a3a5a5.png,1
SPY_classification_2/SPY_d45e125a51f44b439499f38f0eeed992.png,1
SPY_classification_2/SPY_de262fb579644a8894a2dea05e804068.png,1
SPY_classification_2/SPY_c46ff544ff124bc1b197eae512cafe4c.png,1
SPY_classification_2/SPY_44ba04c5d33c4f41879b3d026e1820d5.png,1
SPY_classification_2/SPY_65c31bc3e9a44ce7b09ef542e758839d.png,1
SPY_classification_2/SPY_5873c5b33fe54109ad84a78f7e1e10eb.png,1
SPY_classification_2/SPY_2184f77737984d7fa1be4bc1332fde61.png,1
SPY_classification_2/SPY_30743374ff3e4d91bfd05ed8d2e2fb09.png,1
SPY_classification_2/SPY_5da4c7c0aa744427ad01831da9f4c651.png,1
SPY_classification_2/SPY_675bfe9ec4fa423e874f3c5782bc94fa.png,0
SPY_classification_2/SPY_af421708e27b46df9fb0d41cd4774d8e.png,1
SPY_classification_2/SPY_246155c526254db5952151019e82afd7.png,1
SPY_classification_2/SPY_e5d4222d18134db78b823b001accd9e6.png,1
SPY_classification_2/SPY_952a7d185c41468bb94e373fbb263ee4.png,1
SPY_classification_2/SPY_d2321199072a4252980ee48a67b74ce7.png,1
SPY_classification_2/SPY_9a08d9e2a83647c3be0225e869c1a9f2.png,1
SPY_classification_2/SPY_3535dbc06393428fb0ca384db68a78d7.png,1
SPY_classification_2/SPY_0f9971c921ea4f1094d36243ad440470.png,1
SPY_classification_2/SPY_6866eedc886949299cd8d8746732adff.png,1
SPY_classification_2/SPY_c74b77d129a14090a9781ba285c237c8.png,1
SPY_classification_2/SPY_bb557d99964a440199774287719dec36.png,1
SPY_classification_2/SPY_f3e3d1dded6d43249e9bac1f1633ef7e.png,1
SPY_classification_2/SPY_28b1d13377a74ea3a4e10ccb7dfe9cd0.png,2
SPY_classification_2/SPY_58740c91225043a59ceb833d1a723fde.png,1
SPY_classification_2/SPY_70cdeeaca2314f7886cbb79778a5d929.png,1
SPY_classification_2/SPY_45c534c910724037934a0dd2318ee578.png,1
SPY_classification_2/SPY_1477cccd40ac4aba8d9e2baec7c58941.png,1
SPY_classification_2/SPY_7426d4171cc54b9bb92860644c57ca88.png,1
SPY_classification_2/SPY_64efff55c67e476e83af349cfad2ffa8.png,1
SPY_classification_2/SPY_11d90490f8a541918ae5259c73cfaea8.png,1
SPY_classification_2/SPY_ed541efb028c46d29c0428ea26481ed6.png,1
SPY_classification_2/SPY_099a924faa58473aa1a249f951a9ec98.png,1
SPY_classification_2/SPY_489009db576e4d6597fc9b02e9e3ecb3.png,1
SPY_classification_2/SPY_2f396018cebc47078b585a8dfbdfc073.png,1
SPY_classification_2/SPY_2bb292f108614aad84277126196c6ee4.png,1
SPY_classification_2/SPY_887d6abd4d1b4b6883bc5569a6391614.png,1
SPY_classification_2/SPY_9aa95ff694284f55b5306a3fce1bce96.png,1
SPY_classification_2/SPY_f919c5020bbe45ca96725ef59b657a78.png,1
SPY_classification_2/SPY_cd2a92f3ea64444c96d901efb9267225.png,1
SPY_classification_2/SPY_4900964ea0c6476da6b69ddfd302668e.png,1
SPY_classification_2/SPY_1aedb6d40d674a4084244561ac45cc57.png,1
SPY_classification_2/SPY_9c78a049296b45f4b06c69168b6f51e7.png,1
SPY_classification_2/SPY_fc9bdbd053554c8fa83a9ed86d58f634.png,1
SPY_classification_2/SPY_59739bb581b04debab95cd2383f10202.png,1
SPY_classification_2/SPY_d034d47c9b9d47a9aaa5f2cc5ba47eb0.png,1
SPY_classification_2/SPY_327445206eb8460d91b8d6d80aa85e77.png,1
SPY_classification_2/SPY_d200bc44073a4f92b00c6a80b78f272d.png,1
SPY_classification_2/SPY_ad05d94ae1a34a7d99cb6e4b36c10022.png,1
SPY_classification_2/SPY_08af1e883b8a473fb1b4582a0b918dd2.png,1
SPY_classification_2/SPY_507b706264bd4542bf9833a55c9435f7.png,1
SPY_classification_2/SPY_1d8b8438e9df47d58564de10f9afdf83.png,1
SPY_classification_2/SPY_ecfee62425714f7188f5bbbc5f372a1b.png,1
SPY_classification_2/SPY_feddc1c671934c8286aaf0ff4779b614.png,1
SPY_classification_2/SPY_7563ba955a1e4729b1fd02af124ed73b.png,1
SPY_classification_2/SPY_695da86d6560430b8e42ccb3e1842101.png,1
SPY_classification_2/SPY_bc2ca5298af64d0f9fab448e06dfd82d.png,1
SPY_classification_2/SPY_7f12d7bd9d034b9e9798b277adc54d9a.png,1
SPY_classification_2/SPY_4fe58a47f07043f8a55f8e6bec294545.png,1
SPY_classification_2/SPY_f5f7893fb765464aa483902dc6b45e0f.png,1
SPY_classification_2/SPY_830b4650e5414d0a8c6451da14ff78e4.png,1
SPY_classification_2/SPY_15abc18df8994dc5b607dad157f1a61e.png,1
SPY_classification_2/SPY_d741e3042d214202bbaa599fe6d1bda3.png,1
SPY_classification_2/SPY_19341d4bc336408bba6653f55dbda05e.png,1
SPY_classification_2/SPY_6c781a8b7f3449aca15e6a8600960a5c.png,1
SPY_classification_2/SPY_4e0a85fe4b79478fa9e69ef9918a994e.png,1
SPY_classification_2/SPY_53176482175f49df8812af9f1308cefa.png,1
SPY_classification_2/SPY_6ee557325d0a453fa4ccf6d046b35caf.png,1
SPY_classification_2/SPY_00b2849dd19449dc8319677271cb84d4.png,1
SPY_classification_2/SPY_6663a59717c747388c1122de125d61ce.png,1
SPY_classification_2/SPY_fb86be1d3eb84dcda5b8674308154335.png,1
SPY_classification_2/SPY_724211b81aab49378c92fae3edd81b23.png,1
SPY_classification_2/SPY_4c1f5403f22b425294a19bea673d9b56.png,1
SPY_classification_2/SPY_981493ba2b9c4ccd9903ae7b2731fbea.png,1
SPY_classification_2/SPY_ebf3790f28324e6aa079b33dbe02eeb8.png,1
SPY_classification_2/SPY_27f302e6ca4546158ee2caf70d109e5a.png,1
SPY_classification_2/SPY_7a919bfd66c447858f1c3b4651b2c872.png,1
SPY_classification_2/SPY_97abe247111748e59991e02e93c448b2.png,1
SPY_classification_2/SPY_b28b9d30c266496aa6bf0be65a16aaaa.png,1
SPY_classification_2/SPY_d8df68264c0348749664df0d5fca5db2.png,1
SPY_classification_2/SPY_1866a233fb1e4cd28dd322304df6b4a5.png,1
SPY_classification_2/SPY_06923080f402477dbb2cc19d92a8928c.png,1
SPY_classification_2/SPY_d301be5cfb494b77b4d6d8d8f494cdb0.png,1
SPY_classification_2/SPY_c634ced56b4b444eb8a2bb3353fdd310.png,1
SPY_classification_2/SPY_83b4656845a2477c9e56866b878a204d.png,1
SPY_classification_2/SPY_50d12a73b014429395a468dc960e8884.png,1
SPY_classification_2/SPY_596970486a5c4717b3763329e7e66ec2.png,1
SPY_classification_2/SPY_4cbcedba9e6047fcabca152e1effee33.png,1
SPY_classification_2/SPY_1959e151d88d4b54a93535f4c7063a2f.png,1
SPY_classification_2/SPY_59408dd0321f4c62a32003054a624428.png,1
SPY_classification_2/SPY_86f2e6620f884cc2a3cd6e9a1eaa432f.png,1
SPY_classification_2/SPY_0fec35327c184762ab70929ed369a133.png,1
SPY_classification_2/SPY_f1feb76cd6af484dbe3507e3cf9c1920.png,1
SPY_classification_2/SPY_37700b8c826044ad8d2dd8747a8b563c.png,1
SPY_classification_2/SPY_ed33ccc2219e4e1db362a38588bd8c21.png,1
SPY_classification_2/SPY_3fce1b06f78b4d239e21ef6e91da647b.png,1
SPY_classification_2/SPY_28ab48f933854ee6a38e6c917023b179.png,0
SPY_classification_2/SPY_48304292a1ce43fab0090af55f7bb7c1.png,1
SPY_classification_2/SPY_71226709ec314a94969137a084d0f653.png,1
SPY_classification_2/SPY_e3dc23c076af4124a7f5d1e3cb4fbd4e.png,2
SPY_classification_2/SPY_67c12cff456f4f8c85a4fae3be1b9628.png,1
SPY_classification_2/SPY_6e0132ea59f14b74946d1276ef5aca5a.png,1
SPY_classification_2/SPY_c548936076eb44a387d09da5ecfad098.png,1
SPY_classification_2/SPY_97e43e9468104d639939ac7ee44efce5.png,1
SPY_classification_2/SPY_27e57249284a4cb4ae88762dd07cef74.png,1
SPY_classification_2/SPY_989bc86501c444099eca9fe50b902a98.png,1
SPY_classification_2/SPY_b525f46aaa81471388dac274cd63fb37.png,1
SPY_classification_2/SPY_255f53deb0db4d07974ad438b3f88926.png,1
SPY_classification_2/SPY_535bfd50a5e946ca8268f47e28495cfa.png,1
SPY_classification_2/SPY_53b587b34aaa48eba233e288f76ca95c.png,1
SPY_classification_2/SPY_e64ba90fb3a6436ea1d628fe09d0d8fe.png,1
SPY_classification_2/SPY_73f9987dc44947438050f8a66d0a2df0.png,1
SPY_classification_2/SPY_2c68ba6473db407bb55ad562c99e4fba.png,1
SPY_classification_2/SPY_8105ae85d46b495ba1c55fb9490c3b92.png,1
SPY_classification_2/SPY_4afd6e7948524c9c82615a5d8e5d684d.png,1
SPY_classification_2/SPY_3d3b73f8ef6549c4afcb0bfa1f9a8f09.png,1
SPY_classification_2/SPY_45045b7740c24115a46a386d41dcbe0f.png,1
SPY_classification_2/SPY_c725d0a7e7fd4d32b4b090a5d79c7066.png,1
SPY_classification_2/SPY_e366f10de079496abbb143aab78f8259.png,1
SPY_classification_2/SPY_09c1bc5df60041e3a54adba10ff7f9aa.png,1
SPY_classification_2/SPY_d93598501b914678ade9b4a9807aa6a2.png,1
SPY_classification_2/SPY_cab64b02659e465e92fbf43c582a8f27.png,1
SPY_classification_2/SPY_039c350a3c9548998e4f81706d4f5eea.png,1
SPY_classification_2/SPY_273c610e96ab471cb54ac53354f71902.png,0
SPY_classification_2/SPY_396feb75d0fc43e4a37df374668e98be.png,1
SPY_classification_2/SPY_b9f395d7ddd0470f999d97035a4cd933.png,0
SPY_classification_2/SPY_5aee3a4c69224e8cb8a83573c7013c9f.png,2
SPY_classification_2/SPY_3d94e72a78ac4582a68e28ca083f4b5b.png,1
SPY_classification_2/SPY_94a9b67f45e94136bee82d76c2980be1.png,1
SPY_classification_2/SPY_904fefba7216477a8625924c3c538cba.png,1
SPY_classification_2/SPY_441e4be4c6bb49f7ae963891ca1957fe.png,1
SPY_classification_2/SPY_8e2d87e52717444ba015e68274b4b0b2.png,1
SPY_classification_2/SPY_0a979ab404d3409390ffd7534d06bd6f.png,2
SPY_classification_2/SPY_d9c5e965160e4477b37aba445efbfa35.png,1
SPY_classification_2/SPY_a97943f5664e4a81a6c0c146442386f8.png,1
SPY_classification_2/SPY_258638bd83ed49ab89ad7627e031df61.png,1
SPY_classification_2/SPY_a48c4a70ee914e9484ff1bf733e981db.png,1
SPY_classification_2/SPY_823dc25dba394c5c9b983c05a16962bf.png,1
SPY_classification_2/SPY_8d5620ca0db14afd89cad4a398baabfd.png,1
SPY_classification_2/SPY_f2e48677f6d04b30a5fd52c725ed3986.png,1
SPY_classification_2/SPY_eac3c8266c7a4f0d9f41a5731c706e12.png,1
SPY_classification_2/SPY_f6590bdd53b64fb891c26cdbbd3127de.png,1
SPY_classification_2/SPY_b03a88bc364e4035bef5c0afca6f5d37.png,1
SPY_classification_2/SPY_82f66f4c9f9f4c69a5eafef65bab6ed3.png,1
SPY_classification_2/SPY_d997f18162e64e81aafce2c238e44eba.png,1
SPY_classification_2/SPY_8c89ae2d49554b8da1df92034c9d08fd.png,1
SPY_classification_2/SPY_451783cf9fa64dbfaf14858c42459298.png,1
SPY_classification_2/SPY_98b10b4c79804953a9cdc7cbdf6c4e10.png,2
SPY_classification_2/SPY_977536b9d1694cd9b4cff99f91b26bbb.png,1
SPY_classification_2/SPY_a5a54e22cd014bde9cb852897b37edbd.png,1
SPY_classification_2/SPY_95dce160710d4234a2c10cd2032fa963.png,1
SPY_classification_2/SPY_39d3284fea774bf8b37420eda1aaa571.png,1
SPY_classification_2/SPY_eb5fcce6be46494797d0f3ccca440ffb.png,1
SPY_classification_2/SPY_4189624d4140478098975ca1fbc824e7.png,1
SPY_classification_2/SPY_434ca7a91ada4981a9f630f02d6c50af.png,1
SPY_classification_2/SPY_cf6bac5cac894c7a8f5efbc8d3ef7232.png,1
SPY_classification_2/SPY_d20c9c2336614a6e9539281b17598212.png,0
SPY_classification_2/SPY_4073c8b1226b4e32bb0710a886ad1832.png,1
SPY_classification_2/SPY_88a4c66ba5484d25abb5b58459e26c51.png,1
SPY_classification_2/SPY_9e559d4e75fa4682a8574ceb85af7275.png,1
SPY_classification_2/SPY_e101ee739c234134a88a140cbd6f7544.png,0
SPY_classification_2/SPY_f2ed8223a3b545b891f2ff6dece9424e.png,1
SPY_classification_2/SPY_29e899c54e37446fa1915bea671912db.png,1
SPY_classification_2/SPY_2d0eb1c4bf9e4db48d7aa69b24c3826d.png,1
SPY_classification_2/SPY_2f6ef1d5f026444e8d520ee3a5be7387.png,1
SPY_classification_2/SPY_da57186cdf1845fa913803f3184f6bff.png,1
SPY_classification_2/SPY_ac0893b6067f48ada08ca01ef78a750b.png,1
SPY_classification_2/SPY_9ecf13d3331a4b5ab7aa599b592b7492.png,1
SPY_classification_2/SPY_08febbb71332432da968268c9de074c5.png,1
SPY_classification_2/SPY_d6a819aded424814ad71f4c903610df7.png,1
SPY_classification_2/SPY_3db8d587fc594ea987eccecd1c69983b.png,1
SPY_classification_2/SPY_e96f16d78fb342d3bbd7f8bff56965ca.png,1
SPY_classification_2/SPY_6635dc541b894edfb2e4c2c817a44869.png,1
SPY_classification_2/SPY_ecf0501ce1294674ad576b6e77d60eb3.png,1
SPY_classification_2/SPY_33f3962c6a7343939d5b75cf501a0cb3.png,1
SPY_classification_2/SPY_9eeeb0a590d348e084beeaf4ff3687b8.png,1
SPY_classification_2/SPY_6e6440baeee0456eb88294ffc1db2a45.png,1
SPY_classification_2/SPY_f5004d02d1454007b3cbebe416db5ced.png,1
SPY_classification_2/SPY_abc22bcd538944f286ec715aec8a1f3d.png,1
SPY_classification_2/SPY_a9f5304a49f248f3a0b09c3aac104ff4.png,1
SPY_classification_2/SPY_21ca0dee90c34c1f95d78862e96a46de.png,1
SPY_classification_2/SPY_50336849efcc4bb0851d27ed5ae6b4ab.png,1
SPY_classification_2/SPY_a99b93b2dfd54d02a8cf77752f5a0791.png,1
SPY_classification_2/SPY_cc21377041144ce48f3a5609c4e1c8cc.png,1
SPY_classification_2/SPY_2839d6c811d647e89940178fa2a32cea.png,1
SPY_classification_2/SPY_3ae7c3f8602341e98f9afa1677ff3938.png,1
SPY_classification_2/SPY_7f9f6c75f8c34dd59ca9ec0b2e5ec370.png,1
SPY_classification_2/SPY_f0d64acbfe9246c2a331317c62eff766.png,1
SPY_classification_2/SPY_861cd43626264cbba6272340ccd6aff3.png,1
SPY_classification_2/SPY_7bae6940752545e29f5e1667022c920d.png,1
SPY_classification_2/SPY_fa8ca091616b4ddf8f0541119ba8fa59.png,1
SPY_classification_2/SPY_554bd45057bb4d11979ca297ef0d8c87.png,1
SPY_classification_2/SPY_cf25689c6023495299004aa4b8ea8766.png,1
SPY_classification_2/SPY_dc5159409e7144d18155b7335acefabb.png,1
SPY_classification_2/SPY_e837063cace847f0b0a13fd268848934.png,1
SPY_classification_2/SPY_28ce0ca0d2c441ab81cd131eacb52434.png,1
SPY_classification_2/SPY_a62786f774134ccdbef3d40e9961cf3f.png,1
SPY_classification_2/SPY_ff5c361af08d4c9da225159f5725de3e.png,2
SPY_classification_2/SPY_7e8054e175234b0e9beb98f113da2d51.png,1
SPY_classification_2/SPY_a7ed09cc732c459ba2dfd35fe158945b.png,0
SPY_classification_2/SPY_b31ec3ed922944f6a0f7fb6c08874c76.png,1
SPY_classification_2/SPY_ed93cd2194ff4e15b3ae5b272040a1ee.png,1
SPY_classification_2/SPY_35e3834442ba4071a255dc680bf08692.png,1
SPY_classification_2/SPY_54c3295c25c846ba8511ff2dbaaaf1d7.png,1
SPY_classification_2/SPY_c55011086db840dbb8481b2ec8eb5ab7.png,1
SPY_classification_2/SPY_e141cb35de8c4e7fa97e19d1ea490d71.png,1
SPY_classification_2/SPY_6a8b48871056479e8d20522534619706.png,1
SPY_classification_2/SPY_050d27246d1e46b09d732da1cd0dab3e.png,1
SPY_classification_2/SPY_8e25a27997044887838e953de643cb47.png,1
SPY_classification_2/SPY_ba47feaadd774f9090798f791d770955.png,1
SPY_classification_2/SPY_e602e6092d4346cfbd387e893e2a045a.png,1
SPY_classification_2/SPY_ee628ea23337469995a326b29e4ae738.png,1
SPY_classification_2/SPY_ca05483622d449ec86cec20a69b3d48d.png,1
SPY_classification_2/SPY_bd00aa2deb974f1982166fad0c9e5baf.png,1
SPY_classification_2/SPY_d3466791b6ed40d688000602cad68b55.png,1
SPY_classification_2/SPY_c240537f0284470e98a9d897d0c10241.png,1
SPY_classification_2/SPY_14e00101b3f24e63aca8d51bbc688db2.png,1
SPY_classification_2/SPY_9c8d1745218443428a8c7f3f84236595.png,1
SPY_classification_2/SPY_952d19a364194c5ca71fb9d8c58ec83f.png,1
SPY_classification_2/SPY_112d2c20fc0e4af093d5f3afa226db61.png,1
SPY_classification_2/SPY_4d2ebad05d3f44e6add23064326c163b.png,1
SPY_classification_2/SPY_78639c72a7a54d1ab5c31e0a5b4b7823.png,1
SPY_classification_2/SPY_b514f7e92b714ffbacf0b754e27cf82b.png,1
SPY_classification_2/SPY_1ab04a7a42484c5ba93016617db7097a.png,0
SPY_classification_2/SPY_14b53e1e912a45c4a7f7f4025a3d1668.png,1
SPY_classification_2/SPY_d9b9bc40e77f48dc8521ae3a266f2298.png,1
SPY_classification_2/SPY_f355e5402ac145eca6771e1b95a049b5.png,1
SPY_classification_2/SPY_c13d7ee5ac7448bd8f314958e4f8ac0c.png,1
SPY_classification_2/SPY_a6efab1184d0409eb8188c12f969f350.png,1
SPY_classification_2/SPY_8305c25f14de4554b3ca4d7e9e6437c6.png,1
SPY_classification_2/SPY_c63ec1c2fd284d049b9b0c53c24eca34.png,1
SPY_classification_2/SPY_e5b5ae251ecd4264867ef5d930f22a03.png,1
SPY_classification_2/SPY_835786655e054bd084e1e6b75405c2af.png,1
SPY_classification_2/SPY_874a716b34d64180ad9bb992f45b9d63.png,2
SPY_classification_2/SPY_7e8726894699478586908b7570b782d0.png,1
SPY_classification_2/SPY_c2c5e615f682457a86b6885294b0c8a3.png,1
SPY_classification_2/SPY_327156c583274405aabc7c5342e7b313.png,1
SPY_classification_2/SPY_687e04b53b2b40a786d4644d823ff547.png,2
SPY_classification_2/SPY_9f8094089ec849fe856fe3b74f86810a.png,1
SPY_classification_2/SPY_89dfa1ab55e84af5865e0836c5dd3dc2.png,1
SPY_classification_2/SPY_944fa0e7e0bb4fa6bafc0a08f98ada8f.png,1
SPY_classification_2/SPY_2f66b5a2353e455c88e0d810d9b4c9c8.png,1
SPY_classification_2/SPY_66f0538713df4592bf1c5fb9bea11371.png,1
SPY_classification_2/SPY_53f2d23d0c374180a60d41f5e064122f.png,1
SPY_classification_2/SPY_9bfbbad16559477ca12aceb29f3d4a26.png,1
